onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
0.7064541757610001	2.5	A	0.683493156306	1.70646172218	0.0
3.2230934137299996	2.5	B	0.7834227633609999	4.2230894895899995	1.0
5.72309130074	2.5	C	0.7334338113109999	6.72308586732	0.0
8.22303274057	2.5	BL	0.7333142761239999	9.22290626268	1.0
10.7228561545	2.5	B	0.650134990246	11.7228437784	0.0
13.222808763	2.5	BL	0.600213352198	14.222823554000001	1.0
15.722751410299999	2.5	BL	0.533458684295	16.7227740495	1.0
18.2227471843	2.5	A	0.533426385642	19.2227275636	0.0
20.7227260543	2.5	C	0.7334519227040001	21.7227227339	0.0
23.222697378000003	2.5	B	0.533467136276	24.2226807758	0.0
25.7226653812	2.5	A	0.7834345357699999	26.7226502883	1.0
28.222622215700003	2.5	C	0.650106615729	29.2226246305	1.0
30.7225935393	2.5	C	0.50013070388	31.7225712019	1.0
33.2225678815	2.5	B	0.6834255404459999	34.2225639574	1.0
35.72254162	2.5	A	0.600103778281	36.7225292439	1.0
38.2224703818	2.5	B	0.5834606161729999	39.2224942285	1.0
40.7224797394	2.5	BL	0.533440874755	41.7224839654	0.0
43.222428121899995	2.5	A	0.800072566311	44.222435366499994	1.0
45.7224100105	2.5	C	0.366783465022	46.722403369700004	1.0
48.2223906917	2.5	A	0.500088142111	49.2223746933	1.0
50.722358996800004	2.5	C	0.400116878853	51.7223592986	1.0
53.2223028515	2.5	B	0.500111988775	54.2223131146	1.0
55.722295003199996	2.5	BL	0.533417933661	56.722339376099995	1.0
58.222272363900004	2.5	A	0.683406221626	59.222248517299995	0.0
60.7222282929	2.5	C	0.366815461814	61.722233726300004	1.0
63.222206257399996	2.5	B	0.750018715105	64.2222026351	1.0
65.7221790903	2.5	C	0.7500286763680001	66.722173355	1.0
68.2221380378	2.5	A	0.550090979559	69.2221332081	1.0
70.7221090596	2.5	BL	0.500118931475	71.7221078521	1.0
73.2220852129	2.5	B	0.866810330255	74.2220818925	0.0
75.7220580458	2.5	A	0.566755271626	76.7220532161	1.0
78.2220242379	2.5	C	0.36672852713299997	79.2220151822	1.0
80.7219904299	2.5	BL	0.566817152216	81.7220052209	1.0
83.2219605461	2.5	B	0.6167795408869999	84.221956622	1.0
85.7219394162	2.5	BL	0.5334227633649999	86.7219442459	1.0
88.2218992693	2.5	A	0.6667766430659999	89.2218920247	1.0
90.721870291	2.5	BL	0.633439606958	91.72185489639999	0.0
93.22185489639999	2.5	BL	0.7001022086220001	94.22186274459999	1.0
95.72182863479999	2.5	C	0.616734564264	96.7218144476	1.0
98.22178848790001	2.5	B	0.63344715337	99.22176615049999	1.0
100.721769169	2.5	C	0.500094179242	101.721763736	1.0
103.221722381	2.5	B	0.900128651258	104.221723287	1.0
105.721702761	2.5	A	0.4834392447300001	106.72170457200001	1.0
108.221682234	2.5	C	0.450072928543	109.22166110399999	1.0
110.721648426	2.5	BL	0.500162398817	111.721655973	1.0
113.221621561	2.5	B	0.650042018431	114.22160375200001	1.0
115.721579603	2.5	A	0.6833965622139999	116.72158081100001	1.0
118.221558775	2.5	B	0.65005862054	119.22155454899999	0.0
120.721688573	2.5	C	0.46676167098099997	121.721695516	1.0
123.22168434700001	2.5	BL	0.66677030408	124.221517119	0.0
125.7214652	2.5	A	0.550128107916	126.721467011	1.0
128.22143441	2.5	A	0.850058499796	129.22143018399998	1.0
130.721393358	2.5	BL	0.633454699786	131.721429882	1.0
133.221387924	2.5	B	0.700048176303	134.22137403899998	0.0
135.721359248	2.5	C	0.750083312403	136.721355324	1.0
138.221321214	2.5	A	0.6334308531189999	139.221329666	1.0
140.721294952	2.5	C	0.666773020788	141.721297971	1.0
143.22127321899998	2.5	B	0.9667640858319999	144.221266276	1.0
145.721244241	2.5	BL	0.533420952223	146.721252994	1.0
148.221217375	2.5	A	0.516726474511	149.221212244	1.0
150.72118779299998	2.5	B	0.700167107778	151.721184171	0.0
153.221160626	2.5	BL	0.533509999903	154.22119322700001	1.0
155.721110216	2.5	BL	0.5334411766130001	156.721134365	1.0
158.221094822	2.5	C	0.466753822711	159.221096029	1.0
160.72106946600002	2.5	C	0.500111988778	161.721051958	1.0
163.221040789	2.5	BL	0.566816246643	164.221051958	1.0
165.721010905	2.5	A	0.600182260976	166.72101483	1.0
168.220986455	2.5	B	0.650052281555	169.220977399	1.0
170.72095264700002	2.5	A	0.58339541516	171.720950232	1.0
173.22092849900002	2.5	C	0.5334819272429999	174.220920952	1.0
175.72089921900002	2.5	B	0.300039663951	176.72089438900002	1.0
178.22086903299999	2.5	BL	0.533454760156	179.22088744599998	1.0
180.720845186	2.5	C	0.633390404342	181.72083914900003	0.0
183.220817415	2.5	B	n/a	184.22080715200002	n/a
185.72078873900003	2.5	A	0.516754849021	186.7207824	1.0
188.220782702	2.5	B	0.616754486793	189.22075372400002	1.0
190.720737725	2.5	A	0.566760705038	191.72072384	1.0
193.22071961400002	2.5	C	0.46670944979999995	194.220695164	1.0
195.720676448	2.5	A	0.516755452736	196.720670411	1.0
198.22064837599999	2.5	B	0.383481263161	199.22064415	1.0
200.720616379	2.5	C	0.566735047232	201.720615775	1.0
203.22059041900002	2.5	B	0.333500461238	204.220595853	1.0
205.72056446	2.5	A	0.566755271622	206.72055661099998	1.0
208.220533972	2.5	BL	0.533483738382	209.220547858	1.0
210.720501975	2.5	BL	0.433409843907	211.720523407	1.0
213.220478129	2.5	C	0.833422582247	214.22047360099998	1.0
215.720450358	2.5	A	0.516758169444	216.72044794299998	1.0
218.220422285	2.5	B	0.40009152290399996	219.220427115	1.0
220.72039813700002	2.5	C	0.6833902232279999	221.72039179799998	1.0
223.22036614	2.5	C	0.500167228525	224.220371875	1.0
225.720340482	2.5	BL	0.43344274626699997	226.72036402700002	1.0
228.220319654	2.5	A	0.683421012596	229.220309089	1.0
230.720300033	2.5	BL	0.433421616308	231.720306976	1.0
233.220263811	2.5	B	0.683398977068	234.220253547	0.0
235.720241171	2.5	C	0.666742835132	236.72023604	1.0
238.220208269	2.5	BL	0.5334604954300001	239.220225777	1.0
240.72019015799998	2.5	A	0.633309506789	241.720180498	1.0
243.22014337	2.5	B	0.7001625799310001	244.220139446	0.0
245.720116505	2.5	BL	0.600134567645	246.720133107	1.0
248.220089036	2.5	C	0.7500667102940001	249.2200833	1.0
250.720069113	2.5	B	0.6833853935240001	251.720076358	0.0
253.220027155	2.5	A	0.566792701833	254.22003621099998	1.0
255.720015684	2.5	BL	0.566781834998	256.720028061	1.0
258.219987008	2.5	B	0.716811175454	259.219991234	1.0
260.719959237	2.5	A	0.650131669823	261.719945956	1.0
263.219921203	2.5	BL	0.666792037751	264.219936598	1.0
265.719901281	2.5	C	0.7167239389129999	266.719899168	1.0
268.219865964	2.5	C	0.5167412654770001	269.219861738	1.0
270.719838495	2.5	B	0.4167869061860001	271.719847249	1.0
273.21982128900004	2.5	A	0.46671729806999995	274.219816761	1.0
275.719788085	2.5	C	0.500110479494	276.719787783	1.0
278.21977752	2.5	BL	0.433463876227	279.219786273	1.0
280.719729524	2.5	B	0.783490379228	281.719724091	0.0
283.219699339	2.5	A	0.616794633715	284.219696924	1.0
285.71967368099996	2.5	C	0.35006906477399996	286.71967941599996	1.0
288.219645005	2.5	BL	0.566818963354	289.219659192	1.0
290.71962538400004	2.5	BL	0.433428559008	291.719629912	1.0
293.21957648299997	2.5	B	0.900129858681	294.21959157599997	0.0
295.71958221799997	2.5	BL	0.500099008943	296.719589161	1.0
298.21953241200004	2.5	A	0.600060009077	299.219539355	1.0
300.719513999	2.5	B	0.8667415069650001	301.719512791	1.0
303.219488341	2.5	BL	0.566814737358	304.219500717	1.0
305.719457552	2.5	A	0.650167288895	306.719450307	1.0
308.21942947900004	2.5	C	0.716781895368	309.21943581799997	1.0
310.719425253	2.5	A	0.600129436083	311.71939869	1.0
313.219366995	2.5	B	0.8667572035050001	314.219370919	1.0
315.719347072	2.5	C	0.7500793882719999	316.7193353	1.0
318.219300586	2.5	B	0.7000744378239999	319.219306925	1.0
320.719451816	2.5	BL	0.56681413365	321.71927975799997	1.0
323.219302096	2.5	C	0.750059465739	324.219274627	1.0
325.719251082	2.5	BL	0.566817152212	326.71926376	1.0
328.219223311	2.5	A	0.516729493072	329.21922995200003	1.0
330.719225424	2.5	BL	0.500108970209	331.719209728	1.0
333.219174712	2.5	BL	0.466726353763	334.219181957	1.0
335.719163543	2.5	A	0.550155576861	336.719146036	1.0
338.219136678	2.5	BL	0.533435441339	339.219147243	1.0
340.719086872	2.5	B	0.600142415915	341.71908747599997	0.0
343.219077514	2.5	C	0.533403746402	344.219074798	1.0
345.719030425	2.5	B	0.8000764904500001	346.7190473290001	1.0
348.2190246890001	2.5	C	0.700057835715	349.21900899300005	1.0
350.7189637140001	2.5	A	0.483425963044	351.718971261	1.0
353.21894711199997	2.5	B	0.700057533857	354.21893866	1.0
355.71894017	2.5	A	0.733449809708	356.71892417099997	1.0
358.2188912690001	2.5	C	0.550056567914	359.218908475	1.0
360.7188638	2.5	BL	0.533453250875	361.71890153199996	1.0
363.218860479	2.5	A	0.8000559642020001	364.21885082	0.0
365.718815201	2.5	C	0.366771692617	366.718785015	1.0
368.21880041	2.5	B	0.7668052590629999	369.218797995	1.0
370.718774149	2.5	C	0.40009514517800004	371.718746076	1.0
373.21872615300003	2.5	A	0.416716573614	374.218720116	1.0
375.718705325	2.5	B	0.633384669069	376.718690836	1.0
378.218691742	2.5	BL	0.533430007919	379.21868781800003	1.0
380.718661556	2.5	A	0.6333961396159999	381.71865733	1.0
383.2186362	2.5	BL	0.566799040818	384.21864706699995	1.0
385.71860873099996	2.5	C	0.550070151457	386.71859122300003	1.0
388.21858548800003	2.5	B	0.500062182447	389.218574319	1.0
390.718529947	2.5	A	0.466779480517	391.718545945	1.0
393.218504591	2.5	B	0.7334208314820001	394.21850127	1.0
395.71849825199996	2.5	BL	0.533429404208	396.71850791099996	1.0
398.21845901	2.5	C	0.533429404208	399.21844089900003	1.0
