onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
0.708396483875	2.5	A	0.750053956548	1.7083868245200002	1.0
3.2250146475099997	2.5	BL	n/a	4.22486643679	n/a
5.724792633300001	2.5	B	0.5667746602520001	6.7247766349900004	0.0
8.22472003721	2.5	C	0.33341493475	9.22473331882	1.0
10.724699662	2.5	C	0.500085877695	11.724685173	1.0
13.2246608737	2.5	A	0.7167237524410001	14.2246297826	1.0
15.7246178594	2.5	B	0.4834225867670001	16.724617859400002	1.0
18.2245606579	2.5	C	0.483457601928	19.2245609597	1.0
20.7245300196	2.5	A	0.383457632113	21.7244931933	1.0
23.2244740255	2.5	BL	0.70012898256	24.224485496	0.0
25.724429502	2.5	B	0.600129012746	26.7244276908	1.0
28.2243910155	2.5	C	0.5335428608199999	29.224379846799998	1.0
30.72433804	2.5	A	0.483440999913	31.724335021399998	1.0
33.2243028739	2.5	B	0.700085515469	34.2242920071	1.0
35.7242595577	2.5	BL	0.966753711531	36.724263783699996	1.0
38.224171567	2.5	BL	0.733481523919	39.2242092989	1.0
40.7241581345	2.5	C	0.550039527887	41.7241596438	1.0
43.2241133091	2.5	A	0.600110599604	44.224103046	1.0
45.7240805578	2.5	B	0.516781768933	46.7240579187	1.0
48.22403211010001	2.5	C	0.533485810258	49.224020941499994	1.0
50.7239649474	2.5	A	0.650153900675	51.72396856970001	1.0
53.2239442704	2.5	B	0.5667290801789999	54.223932196199996	1.0
55.723922083999994	2.5	BL	0.766768260932	56.7239009542	0.0
58.223847676800006	2.5	C	0.9334274315369999	59.22386790109999	1.0
60.7237959087	2.5	B	0.7667483385160001	61.7237940976	0.0
63.2237658742	2.5	A	0.700052009583	64.2237459517	1.0
65.72372738770001	2.5	BL	0.933477237581	66.7237074653	1.0
68.2236665639	2.5	B	0.8000933335100001	69.2236584139	0.0
70.7236371331	2.5	A	n/a	71.7236169088	n/a
73.22358295020001	2.5	BL	0.8335177163099999	74.22359713729999	1.0
75.7235505008	2.5	BL	0.9667434484690001	76.7235586508	1.0
78.2235071846	2.5	C	0.716709565266	79.22349058260001	1.0
80.7234620573	2.5	C	0.45005102855400003	81.7234530017	1.0
83.2233861408	2.5	BL	0.733472468273	84.2234181374	1.0
85.7233633508	2.5	B	0.516792937564	86.72336425629999	0.0
88.2233194309	2.5	A	n/a	89.22331701610001	n/a
90.7232869815	2.5	B	0.583453949483	91.7232767185	1.0
93.22324004309999	2.5	A	0.716717715346	94.22321981879999	0.0
95.72317469149999	2.5	C	0.783394423714	96.7231894824	1.0
98.2231440533	2.5	C	0.533459850747	99.223142544	1.0
100.723121565	2.5	BL	0.800097559473	101.723146015	1.0
103.22305893	2.5	B	0.566713081877	104.22305893	0.0
105.72303644200001	2.5	BL	0.800089409393	106.723071155	1.0
108.22297803299999	2.5	A	0.7166929632510001	109.22296233700001	1.0
110.72294920600001	2.5	C	0.8167400224160001	111.72296731700001	1.0
113.22289411700001	2.5	BL	0.900095114452	114.222923397	1.0
115.72287525200001	2.5	A	0.383393638891	116.722852009	1.0
118.22278846799999	2.5	BL	0.7001606773160001	119.22280869299999	1.0
120.722742737	2.5	B	0.7168209496889999	121.72271677799999	0.0
123.222721457	2.5	A	0.6167171418240001	124.222712703	1.0
125.72268297	2.5	C	0.550023831434	126.722640409	1.0
128.222636937	2.5	B	0.650080549956	129.22262697600002	0.0
130.722586678	2.5	C	0.583433423355	131.72258909299998	1.0
133.222552418	2.5	A	0.683478067684	134.222534005	1.0
135.72251151700002	2.5	BL	0.7667990501209999	136.722526006	0.0
138.222459145	2.5	BL	0.966801404589	139.222480878	0.0
140.722427299	2.5	BL	0.8001588359980001	141.722431525	1.0
143.22237734200002	2.5	B	0.9667706154000001	144.222340516	0.0
145.722331913	2.5	C	0.516810746998	146.722296596	1.0
148.222294936	2.5	BL	0.766808105767	149.222297652	1.0
150.72225916600001	2.5	A	0.5667921678360001	151.722237734	1.0
153.222219472	2.5	BL	0.700140754896	154.222219472	0.0
155.72216378	2.5	B	0.70015041425	156.722152007	1.0
158.222103862	2.5	C	0.5167482630529999	159.222109899	1.0
160.72208771200002	2.5	BL	0.733428397474	161.72209525899999	0.0
163.222027492	2.5	A	0.616738875367	164.222030813	1.0
165.722000778	2.5	B	0.616712010291	166.721990817	1.0
168.22195534899998	2.5	C	0.550081787558	169.221931201	1.0
170.721919881	2.5	A	0.416769724929	171.72189814799998	1.0
173.221872037	2.5	B	0.750061804771	174.22185422799996	1.0
175.721824495	2.5	A	0.450065819441	176.72181393	1.0
178.22178600799995	2.5	C	0.583485644238	179.221769406	1.0
180.72174903099997	2.5	B	0.500051164388	181.721739372	0.0
183.221704206	2.5	BL	0.966772124677	184.221718393	1.0
185.72165455099997	2.5	A	0.6501131502740001	186.72165394700002	1.0
188.221613046	2.5	B	0.833420217208	189.22160278299998	1.0
190.721580294	2.5	C	0.616755477382	191.721567617	1.0
193.221503171	2.5	BL	0.766837989395	194.221535167	0.0
195.72149004	2.5	B	0.6834038114030001	196.72147706	0.0
198.221448233	2.5	BL	0.8334872289740001	199.22145095	1.0
200.721400993	2.5	A	0.650118583661	201.72140250200002	1.0
203.22136703400002	2.5	C	0.566717911552	204.22134650799998	1.0
205.721317077	2.5	C	0.5168210100639999	206.721307116	1.0
208.2212801	2.5	B	0.500099159304	209.221265007	0.0
210.721244028	2.5	A	0.650108018741	211.7212232	1.0
213.221191958	2.5	A	0.450101438306	214.221186223	1.0
215.721158905	2.5	B	0.666758933621	216.72114834	1.0
218.22111015599998	2.5	C	0.533486413966	219.221087818	1.0
220.721075593	2.5	C	0.583423160293	221.721066538	1.0
223.22102956	2.5	A	0.41675976371699996	224.221021712	1.0
225.72098141400002	2.5	B	0.4167987029900001	226.720979	1.0
228.220938098	2.5	BL	0.733482127631	229.22093206099998	1.0
230.72090685599997	2.5	C	n/a	231.720880595	n/a
233.220839694	2.5	A	0.550114689733	234.22085207	1.0
235.72081328099998	2.5	B	0.4668223835	236.72081116799998	1.0
238.220767852	2.5	A	0.600093092024	239.22075758900002	1.0
240.72071366900002	2.5	C	0.583441271581	241.72070401	1.0
243.22067971099997	2.5	B	0.466769257055	244.220683031	0.0
245.720654808	2.5	A	0.516810746994	246.72064726099998	1.0
248.22059730400002	2.5	B	0.4667704644740001	249.22059760599998	1.0
250.720572099	2.5	BL	0.666814173048	251.72058055099998	1.0
253.220525463	2.5	BL	0.666785496844	254.220524255	1.0
255.72048607099998	2.5	BL	0.8334141801100001	256.720483052	0.0
258.220442151	2.5	C	0.716786840097	259.220427662	0.0
260.720419663	2.5	C	0.716733109941	261.720365631	1.0
263.220350991	2.5	B	n/a	264.22033801099997	n/a
265.72029409099997	2.5	BL	0.733439264248	266.720316428	1.0
268.220274018	2.5	BL	0.900084851386	269.22027432	1.0
270.720218024	2.5	BL	0.83344104519	271.720226777	1.0
273.220179235	2.5	A	0.700088534013	274.220168972	1.0
275.720138032	2.5	B	0.700125360301	276.720138636	1.0
278.220100451	2.5	A	0.46676472923	279.220084151	1.0
280.720063474	2.5	BL	0.800112048506	281.720071322	0.0
283.220018045	2.5	BL	0.46676986076300003	284.220018649	0.0
285.719969295	2.5	C	0.550055224336	286.719959636	1.0
288.21994409	2.5	B	0.833388522457	289.219918735	1.0
290.71989775599997	2.5	BL	0.866800831067	291.719895039	1.0
293.21984659099996	2.5	C	0.716732808083	294.219837234	1.0
295.719811425	2.5	A	0.633407599678	296.719783051	1.0
298.219762978	2.5	C	0.700097589659	299.219767505	1.0
300.719710606	2.5	A	0.500070181242	301.719712115	1.0
303.219677855	2.5	BL	0.766821689234	304.219674232	1.0
305.71964268799996	2.5	B	0.8501266733689999	306.719622766	1.0
308.219588807	2.5	C	0.750183754117	309.2195876	1.0
310.719550019	2.5	BL	0.80016064713	311.719564206	0.0
313.219505495	2.5	B	0.83340331334	314.21949372299997	0.0
315.719474857	2.5	A	0.60013897395	316.71946549999996	1.0
318.21942127799997	2.5	A	0.416775762023	319.219419769	0.0
320.719385508	2.5	C	0.650105603905	321.719383395	1.0
323.219343399	2.5	BL	n/a	324.219352455	n/a
325.719297367	2.5	BL	0.700118115787	326.71931276099997	1.0
328.219260389	2.5	B	0.616725895612	329.219234732	0.0
330.71921979	2.5	A	0.6501575229300001	331.719195038	1.0
333.219169229	2.5	B	0.750095914365	334.219164399	1.0
335.719127422	2.5	C	0.633421484999	336.719119272	1.0
338.219110367	2.5	A	0.6000514360570001	339.219080484	0.0
340.719042903	2.5	C	0.516817689655	341.719019056	1.0
343.21900985	2.5	B	0.7334244733609999	344.21899717199994	1.0
345.71897076	2.5	A	0.46679793325900004	346.718952346	1.0
348.21892472699994	2.5	C	0.550258976335	349.218915369	1.0
350.718886844	2.5	B	0.616760307061	351.718874468	0.0
353.218840509	2.5	C	0.666703090479	354.218820889	1.0
355.71878662800003	2.5	A	0.46679944253600003	356.718790552	1.0
358.2187599140001	2.5	B	0.700062876356	359.21873123800003	1.0
360.71870875	2.5	A	0.50004120318	361.71871207	1.0
363.218673584	2.5	BL	0.7668075020559999	364.218676904	0.0
365.718634795	2.5	BL	0.700118115787	366.71863992699997	1.0
368.218579103	2.5	C	0.566726967198	369.218555256	0.0
370.71854937	2.5	B	0.733379195139	371.718514959	0.0
373.21850303599996	2.5	BL	0.900093907032	374.218468624	1.0
375.718465757	2.5	A	0.533386500025	376.71844794699996	1.0
378.218418214	2.5	C	0.566723344935	379.218407348	1.0
380.71838365199994	2.5	B	n/a	381.718361918	n/a
383.218334902	2.5	C	0.550095974737	384.218321923	1.0
385.718296416	2.5	A	0.666750783537	386.71828766199997	1.0
388.21824827	2.5	B	0.383482384204	389.21824042199995	1.0
390.718210086	2.5	C	0.6501197910800001	391.71820072800006	1.0
393.218167373	2.5	A	0.616712613999	394.218156204	1.0
395.71811952900003	2.5	BL	0.800153402612	396.718149111	1.0
398.21808104300004	2.5	B	0.733420247394	399.218073194	0.0
